similarity,combination
8,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
12,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
4,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
4,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
51,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
10,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
5,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
5,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
49,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
11,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
12,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
39,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'flattened.sol']
12,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'Token677.sol']
35,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'flattened.sol']
3,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
52,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
22,['LinkReceiver.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'flattened.sol']
4,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
8,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
16,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
1,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
3,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
48,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'flattened.sol']
6,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
17,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
4,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
4,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
49,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'flattened.sol']
21,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
39,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'flattened.sol']
15,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
14,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
37,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'flattened.sol']
3,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
49,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
46,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'Token677.sol', 'flattened.sol']
5,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
16,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
4,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
6,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
56,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'flattened.sol']
13,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
13,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
41,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'flattened.sol']
13,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
13,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
37,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'flattened.sol']
3,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
60,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'flattened.sol']
56,['LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'Token677.sol', 'flattened.sol']
16,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
5,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
6,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
41,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'flattened.sol']
15,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
16,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
38,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'flattened.sol']
5,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
61,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'flattened.sol']
56,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'Token677.sol', 'flattened.sol']
12,['LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
11,['LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
34,['LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'flattened.sol']
8,['LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
42,['LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
40,['LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'Token677.sol', 'flattened.sol']
12,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
38,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
36,['LinkReceiver.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'Token677.sol', 'flattened.sol']
60,['LinkReceiver.sol', 'linkSafeMath.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'flattened.sol']
2,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'ERC677Receiver.sol']
6,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'linkERC20Basic.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'LinkToken.sol']
2,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'linkStandardToken.sol']
2,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'NotERC677Compatible.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'Token677.sol']
57,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'flattened.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
9,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
53,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
10,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'Token677.sol']
48,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'flattened.sol']
9,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
62,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
7,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
12,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
60,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
6,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
47,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'flattened.sol']
7,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'Token677.sol']
42,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'flattened.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
67,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
59,['LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677.sol', 'flattened.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
7,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
49,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
7,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol', 'LinkToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol', 'Token677.sol']
38,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol', 'flattened.sol']
7,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'Token677.sol']
51,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'flattened.sol']
6,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
9,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
6,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
7,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'Token677.sol']
51,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'flattened.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'LinkToken.sol', 'Token677.sol']
40,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'LinkToken.sol', 'flattened.sol']
2,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkStandardToken.sol', 'Token677.sol']
33,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkStandardToken.sol', 'flattened.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'NotERC677Compatible.sol', 'Token677.sol']
55,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'NotERC677Compatible.sol', 'flattened.sol']
50,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677.sol', 'flattened.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
11,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'Token677.sol']
43,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'flattened.sol']
6,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
9,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
3,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
6,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
52,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
7,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
12,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
10,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
10,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
46,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
42,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'flattened.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'Token677.sol']
37,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'flattened.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
54,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
48,['LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'flattened.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
11,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
47,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'flattened.sol']
8,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
9,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
9,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
48,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'flattened.sol']
17,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
4,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
5,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
44,['LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'flattened.sol']
