similarity,combination
7,['flip.t.sol', 'flop.t.sol', 'heal.sol', 'drip.t.sol']
4,['flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol']
5,['flip.t.sol', 'flop.t.sol', 'heal.sol', 'flap.sol']
5,['flip.t.sol', 'flop.t.sol', 'heal.sol', 'drip.sol']
4,['flip.t.sol', 'flop.t.sol', 'heal.sol', 'frob.t.sol']
2,['flip.t.sol', 'flop.t.sol', 'heal.sol', 'tune.sol']
5,['flip.t.sol', 'flop.t.sol', 'heal.sol', 'bite.sol']
3,['flip.t.sol', 'flop.t.sol', 'drip.t.sol', 'heal.t.sol']
6,['flip.t.sol', 'flop.t.sol', 'drip.t.sol', 'flap.sol']
5,['flip.t.sol', 'flop.t.sol', 'drip.t.sol', 'drip.sol']
3,['flip.t.sol', 'flop.t.sol', 'drip.t.sol', 'frob.t.sol']
3,['flip.t.sol', 'flop.t.sol', 'drip.t.sol', 'tune.sol']
4,['flip.t.sol', 'flop.t.sol', 'drip.t.sol', 'bite.sol']
4,['flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol']
4,['flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'drip.sol']
2,['flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'frob.t.sol']
4,['flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'tune.sol']
5,['flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'bite.sol']
6,['flip.t.sol', 'flop.t.sol', 'flap.sol', 'drip.sol']
3,['flip.t.sol', 'flop.t.sol', 'flap.sol', 'frob.t.sol']
3,['flip.t.sol', 'flop.t.sol', 'flap.sol', 'tune.sol']
5,['flip.t.sol', 'flop.t.sol', 'flap.sol', 'bite.sol']
4,['flip.t.sol', 'flop.t.sol', 'drip.sol', 'frob.t.sol']
3,['flip.t.sol', 'flop.t.sol', 'drip.sol', 'tune.sol']
5,['flip.t.sol', 'flop.t.sol', 'drip.sol', 'bite.sol']
3,['flip.t.sol', 'flop.t.sol', 'frob.t.sol', 'tune.sol']
4,['flip.t.sol', 'flop.t.sol', 'frob.t.sol', 'bite.sol']
3,['flip.t.sol', 'flop.t.sol', 'tune.sol', 'bite.sol']
7,['flip.t.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol']
3,['flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol']
6,['flip.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol']
5,['flip.t.sol', 'flap.t.sol', 'heal.sol', 'drip.sol']
4,['flip.t.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol']
2,['flip.t.sol', 'flap.t.sol', 'heal.sol', 'tune.sol']
5,['flip.t.sol', 'flap.t.sol', 'heal.sol', 'bite.sol']
3,['flip.t.sol', 'flap.t.sol', 'drip.t.sol', 'heal.t.sol']
5,['flip.t.sol', 'flap.t.sol', 'drip.t.sol', 'flap.sol']
5,['flip.t.sol', 'flap.t.sol', 'drip.t.sol', 'drip.sol']
3,['flip.t.sol', 'flap.t.sol', 'drip.t.sol', 'frob.t.sol']
3,['flip.t.sol', 'flap.t.sol', 'drip.t.sol', 'tune.sol']
4,['flip.t.sol', 'flap.t.sol', 'drip.t.sol', 'bite.sol']
3,['flip.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol']
4,['flip.t.sol', 'flap.t.sol', 'heal.t.sol', 'drip.sol']
2,['flip.t.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol']
4,['flip.t.sol', 'flap.t.sol', 'heal.t.sol', 'tune.sol']
5,['flip.t.sol', 'flap.t.sol', 'heal.t.sol', 'bite.sol']
6,['flip.t.sol', 'flap.t.sol', 'flap.sol', 'drip.sol']
3,['flip.t.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol']
3,['flip.t.sol', 'flap.t.sol', 'flap.sol', 'tune.sol']
5,['flip.t.sol', 'flap.t.sol', 'flap.sol', 'bite.sol']
3,['flip.t.sol', 'flap.t.sol', 'drip.sol', 'frob.t.sol']
3,['flip.t.sol', 'flap.t.sol', 'drip.sol', 'tune.sol']
5,['flip.t.sol', 'flap.t.sol', 'drip.sol', 'bite.sol']
3,['flip.t.sol', 'flap.t.sol', 'frob.t.sol', 'tune.sol']
4,['flip.t.sol', 'flap.t.sol', 'frob.t.sol', 'bite.sol']
3,['flip.t.sol', 'flap.t.sol', 'tune.sol', 'bite.sol']
5,['flip.t.sol', 'heal.sol', 'drip.t.sol', 'heal.t.sol']
3,['flip.t.sol', 'heal.sol', 'drip.t.sol', 'flap.sol']
3,['flip.t.sol', 'heal.sol', 'drip.t.sol', 'drip.sol']
5,['flip.t.sol', 'heal.sol', 'drip.t.sol', 'frob.t.sol']
6,['flip.t.sol', 'heal.sol', 'drip.t.sol', 'tune.sol']
2,['flip.t.sol', 'heal.sol', 'drip.t.sol', 'bite.sol']
4,['flip.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol']
4,['flip.t.sol', 'heal.sol', 'heal.t.sol', 'drip.sol']
4,['flip.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol']
3,['flip.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol']
5,['flip.t.sol', 'heal.sol', 'heal.t.sol', 'bite.sol']
5,['flip.t.sol', 'heal.sol', 'flap.sol', 'drip.sol']
6,['flip.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol']
4,['flip.t.sol', 'heal.sol', 'flap.sol', 'tune.sol']
3,['flip.t.sol', 'heal.sol', 'flap.sol', 'bite.sol']
5,['flip.t.sol', 'heal.sol', 'drip.sol', 'frob.t.sol']
3,['flip.t.sol', 'heal.sol', 'drip.sol', 'tune.sol']
3,['flip.t.sol', 'heal.sol', 'drip.sol', 'bite.sol']
6,['flip.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol']
7,['flip.t.sol', 'heal.sol', 'frob.t.sol', 'bite.sol']
3,['flip.t.sol', 'heal.sol', 'tune.sol', 'bite.sol']
4,['flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'flap.sol']
5,['flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'drip.sol']
3,['flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'frob.t.sol']
2,['flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'tune.sol']
3,['flip.t.sol', 'drip.t.sol', 'heal.t.sol', 'bite.sol']
3,['flip.t.sol', 'drip.t.sol', 'flap.sol', 'drip.sol']
5,['flip.t.sol', 'drip.t.sol', 'flap.sol', 'frob.t.sol']
4,['flip.t.sol', 'drip.t.sol', 'flap.sol', 'tune.sol']
3,['flip.t.sol', 'drip.t.sol', 'flap.sol', 'bite.sol']
5,['flip.t.sol', 'drip.t.sol', 'drip.sol', 'frob.t.sol']
4,['flip.t.sol', 'drip.t.sol', 'drip.sol', 'tune.sol']
3,['flip.t.sol', 'drip.t.sol', 'drip.sol', 'bite.sol']
5,['flip.t.sol', 'drip.t.sol', 'frob.t.sol', 'tune.sol']
5,['flip.t.sol', 'drip.t.sol', 'frob.t.sol', 'bite.sol']
5,['flip.t.sol', 'drip.t.sol', 'tune.sol', 'bite.sol']
5,['flip.t.sol', 'heal.t.sol', 'flap.sol', 'drip.sol']
3,['flip.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
3,['flip.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
5,['flip.t.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['flip.t.sol', 'heal.t.sol', 'drip.sol', 'frob.t.sol']
3,['flip.t.sol', 'heal.t.sol', 'drip.sol', 'tune.sol']
4,['flip.t.sol', 'heal.t.sol', 'drip.sol', 'bite.sol']
3,['flip.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
4,['flip.t.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['flip.t.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
5,['flip.t.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
4,['flip.t.sol', 'flap.sol', 'drip.sol', 'tune.sol']
3,['flip.t.sol', 'flap.sol', 'drip.sol', 'bite.sol']
4,['flip.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
4,['flip.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['flip.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['flip.t.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
6,['flip.t.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
3,['flip.t.sol', 'drip.sol', 'tune.sol', 'bite.sol']
4,['flip.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
5,['flop.t.sol', 'flap.t.sol', 'heal.sol', 'drip.t.sol']
5,['flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol']
4,['flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol']
4,['flop.t.sol', 'flap.t.sol', 'heal.sol', 'drip.sol']
5,['flop.t.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol']
3,['flop.t.sol', 'flap.t.sol', 'heal.sol', 'tune.sol']
4,['flop.t.sol', 'flap.t.sol', 'heal.sol', 'bite.sol']
5,['flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'heal.t.sol']
6,['flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'flap.sol']
4,['flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'drip.sol']
4,['flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'frob.t.sol']
6,['flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'tune.sol']
4,['flop.t.sol', 'flap.t.sol', 'drip.t.sol', 'bite.sol']
5,['flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol']
5,['flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'drip.sol']
2,['flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol']
4,['flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'tune.sol']
6,['flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'bite.sol']
5,['flop.t.sol', 'flap.t.sol', 'flap.sol', 'drip.sol']
4,['flop.t.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol']
4,['flop.t.sol', 'flap.t.sol', 'flap.sol', 'tune.sol']
6,['flop.t.sol', 'flap.t.sol', 'flap.sol', 'bite.sol']
4,['flop.t.sol', 'flap.t.sol', 'drip.sol', 'frob.t.sol']
4,['flop.t.sol', 'flap.t.sol', 'drip.sol', 'tune.sol']
5,['flop.t.sol', 'flap.t.sol', 'drip.sol', 'bite.sol']
4,['flop.t.sol', 'flap.t.sol', 'frob.t.sol', 'tune.sol']
6,['flop.t.sol', 'flap.t.sol', 'frob.t.sol', 'bite.sol']
5,['flop.t.sol', 'flap.t.sol', 'tune.sol', 'bite.sol']
8,['flop.t.sol', 'heal.sol', 'drip.t.sol', 'heal.t.sol']
4,['flop.t.sol', 'heal.sol', 'drip.t.sol', 'flap.sol']
6,['flop.t.sol', 'heal.sol', 'drip.t.sol', 'drip.sol']
4,['flop.t.sol', 'heal.sol', 'drip.t.sol', 'frob.t.sol']
2,['flop.t.sol', 'heal.sol', 'drip.t.sol', 'tune.sol']
3,['flop.t.sol', 'heal.sol', 'drip.t.sol', 'bite.sol']
6,['flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol']
6,['flop.t.sol', 'heal.sol', 'heal.t.sol', 'drip.sol']
5,['flop.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol']
5,['flop.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol']
7,['flop.t.sol', 'heal.sol', 'heal.t.sol', 'bite.sol']
4,['flop.t.sol', 'heal.sol', 'flap.sol', 'drip.sol']
4,['flop.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol']
2,['flop.t.sol', 'heal.sol', 'flap.sol', 'tune.sol']
4,['flop.t.sol', 'heal.sol', 'flap.sol', 'bite.sol']
4,['flop.t.sol', 'heal.sol', 'drip.sol', 'frob.t.sol']
3,['flop.t.sol', 'heal.sol', 'drip.sol', 'tune.sol']
4,['flop.t.sol', 'heal.sol', 'drip.sol', 'bite.sol']
5,['flop.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol']
5,['flop.t.sol', 'heal.sol', 'frob.t.sol', 'bite.sol']
2,['flop.t.sol', 'heal.sol', 'tune.sol', 'bite.sol']
6,['flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'flap.sol']
6,['flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'drip.sol']
3,['flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'frob.t.sol']
3,['flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'tune.sol']
7,['flop.t.sol', 'drip.t.sol', 'heal.t.sol', 'bite.sol']
5,['flop.t.sol', 'drip.t.sol', 'flap.sol', 'drip.sol']
3,['flop.t.sol', 'drip.t.sol', 'flap.sol', 'frob.t.sol']
3,['flop.t.sol', 'drip.t.sol', 'flap.sol', 'tune.sol']
3,['flop.t.sol', 'drip.t.sol', 'flap.sol', 'bite.sol']
4,['flop.t.sol', 'drip.t.sol', 'drip.sol', 'frob.t.sol']
3,['flop.t.sol', 'drip.t.sol', 'drip.sol', 'tune.sol']
3,['flop.t.sol', 'drip.t.sol', 'drip.sol', 'bite.sol']
4,['flop.t.sol', 'drip.t.sol', 'frob.t.sol', 'tune.sol']
4,['flop.t.sol', 'drip.t.sol', 'frob.t.sol', 'bite.sol']
2,['flop.t.sol', 'drip.t.sol', 'tune.sol', 'bite.sol']
6,['flop.t.sol', 'heal.t.sol', 'flap.sol', 'drip.sol']
4,['flop.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
5,['flop.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
6,['flop.t.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['flop.t.sol', 'heal.t.sol', 'drip.sol', 'frob.t.sol']
3,['flop.t.sol', 'heal.t.sol', 'drip.sol', 'tune.sol']
6,['flop.t.sol', 'heal.t.sol', 'drip.sol', 'bite.sol']
4,['flop.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
4,['flop.t.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
4,['flop.t.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
4,['flop.t.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
3,['flop.t.sol', 'flap.sol', 'drip.sol', 'tune.sol']
5,['flop.t.sol', 'flap.sol', 'drip.sol', 'bite.sol']
4,['flop.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
4,['flop.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['flop.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
4,['flop.t.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
4,['flop.t.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
3,['flop.t.sol', 'drip.sol', 'tune.sol', 'bite.sol']
7,['flop.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
6,['flap.t.sol', 'heal.sol', 'drip.t.sol', 'heal.t.sol']
4,['flap.t.sol', 'heal.sol', 'drip.t.sol', 'flap.sol']
5,['flap.t.sol', 'heal.sol', 'drip.t.sol', 'drip.sol']
4,['flap.t.sol', 'heal.sol', 'drip.t.sol', 'frob.t.sol']
2,['flap.t.sol', 'heal.sol', 'drip.t.sol', 'tune.sol']
3,['flap.t.sol', 'heal.sol', 'drip.t.sol', 'bite.sol']
6,['flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol']
6,['flap.t.sol', 'heal.sol', 'heal.t.sol', 'drip.sol']
4,['flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol']
5,['flap.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol']
6,['flap.t.sol', 'heal.sol', 'heal.t.sol', 'bite.sol']
4,['flap.t.sol', 'heal.sol', 'flap.sol', 'drip.sol']
4,['flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol']
2,['flap.t.sol', 'heal.sol', 'flap.sol', 'tune.sol']
4,['flap.t.sol', 'heal.sol', 'flap.sol', 'bite.sol']
4,['flap.t.sol', 'heal.sol', 'drip.sol', 'frob.t.sol']
2,['flap.t.sol', 'heal.sol', 'drip.sol', 'tune.sol']
4,['flap.t.sol', 'heal.sol', 'drip.sol', 'bite.sol']
4,['flap.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol']
4,['flap.t.sol', 'heal.sol', 'frob.t.sol', 'bite.sol']
2,['flap.t.sol', 'heal.sol', 'tune.sol', 'bite.sol']
6,['flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'flap.sol']
6,['flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'drip.sol']
3,['flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'frob.t.sol']
3,['flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'tune.sol']
7,['flap.t.sol', 'drip.t.sol', 'heal.t.sol', 'bite.sol']
5,['flap.t.sol', 'drip.t.sol', 'flap.sol', 'drip.sol']
3,['flap.t.sol', 'drip.t.sol', 'flap.sol', 'frob.t.sol']
3,['flap.t.sol', 'drip.t.sol', 'flap.sol', 'tune.sol']
3,['flap.t.sol', 'drip.t.sol', 'flap.sol', 'bite.sol']
3,['flap.t.sol', 'drip.t.sol', 'drip.sol', 'frob.t.sol']
3,['flap.t.sol', 'drip.t.sol', 'drip.sol', 'tune.sol']
3,['flap.t.sol', 'drip.t.sol', 'drip.sol', 'bite.sol']
4,['flap.t.sol', 'drip.t.sol', 'frob.t.sol', 'tune.sol']
4,['flap.t.sol', 'drip.t.sol', 'frob.t.sol', 'bite.sol']
2,['flap.t.sol', 'drip.t.sol', 'tune.sol', 'bite.sol']
6,['flap.t.sol', 'heal.t.sol', 'flap.sol', 'drip.sol']
4,['flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['flap.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
6,['flap.t.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['flap.t.sol', 'heal.t.sol', 'drip.sol', 'frob.t.sol']
3,['flap.t.sol', 'heal.t.sol', 'drip.sol', 'tune.sol']
6,['flap.t.sol', 'heal.t.sol', 'drip.sol', 'bite.sol']
4,['flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
4,['flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
4,['flap.t.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['flap.t.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
3,['flap.t.sol', 'flap.sol', 'drip.sol', 'tune.sol']
5,['flap.t.sol', 'flap.sol', 'drip.sol', 'bite.sol']
4,['flap.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
4,['flap.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['flap.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
4,['flap.t.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
4,['flap.t.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
2,['flap.t.sol', 'drip.sol', 'tune.sol', 'bite.sol']
7,['flap.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
5,['heal.sol', 'drip.t.sol', 'heal.t.sol', 'flap.sol']
6,['heal.sol', 'drip.t.sol', 'heal.t.sol', 'drip.sol']
5,['heal.sol', 'drip.t.sol', 'heal.t.sol', 'frob.t.sol']
4,['heal.sol', 'drip.t.sol', 'heal.t.sol', 'tune.sol']
3,['heal.sol', 'drip.t.sol', 'heal.t.sol', 'bite.sol']
3,['heal.sol', 'drip.t.sol', 'flap.sol', 'drip.sol']
3,['heal.sol', 'drip.t.sol', 'flap.sol', 'frob.t.sol']
2,['heal.sol', 'drip.t.sol', 'flap.sol', 'tune.sol']
2,['heal.sol', 'drip.t.sol', 'flap.sol', 'bite.sol']
3,['heal.sol', 'drip.t.sol', 'drip.sol', 'frob.t.sol']
3,['heal.sol', 'drip.t.sol', 'drip.sol', 'tune.sol']
3,['heal.sol', 'drip.t.sol', 'drip.sol', 'bite.sol']
2,['heal.sol', 'drip.t.sol', 'frob.t.sol', 'tune.sol']
3,['heal.sol', 'drip.t.sol', 'frob.t.sol', 'bite.sol']
2,['heal.sol', 'drip.t.sol', 'tune.sol', 'bite.sol']
5,['heal.sol', 'heal.t.sol', 'flap.sol', 'drip.sol']
6,['heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
5,['heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
5,['heal.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
5,['heal.sol', 'heal.t.sol', 'drip.sol', 'frob.t.sol']
4,['heal.sol', 'heal.t.sol', 'drip.sol', 'tune.sol']
5,['heal.sol', 'heal.t.sol', 'drip.sol', 'bite.sol']
6,['heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
6,['heal.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
5,['heal.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
4,['heal.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
2,['heal.sol', 'flap.sol', 'drip.sol', 'tune.sol']
2,['heal.sol', 'flap.sol', 'drip.sol', 'bite.sol']
4,['heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
4,['heal.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
2,['heal.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['heal.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
3,['heal.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
2,['heal.sol', 'drip.sol', 'tune.sol', 'bite.sol']
3,['heal.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
5,['drip.t.sol', 'heal.t.sol', 'flap.sol', 'drip.sol']
5,['drip.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['drip.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
3,['drip.t.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
5,['drip.t.sol', 'heal.t.sol', 'drip.sol', 'frob.t.sol']
4,['drip.t.sol', 'heal.t.sol', 'drip.sol', 'tune.sol']
3,['drip.t.sol', 'heal.t.sol', 'drip.sol', 'bite.sol']
5,['drip.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
5,['drip.t.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
6,['drip.t.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['drip.t.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
3,['drip.t.sol', 'flap.sol', 'drip.sol', 'tune.sol']
3,['drip.t.sol', 'flap.sol', 'drip.sol', 'bite.sol']
2,['drip.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['drip.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
2,['drip.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
2,['drip.t.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
3,['drip.t.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
3,['drip.t.sol', 'drip.sol', 'tune.sol', 'bite.sol']
2,['drip.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['heal.t.sol', 'flap.sol', 'drip.sol', 'frob.t.sol']
4,['heal.t.sol', 'flap.sol', 'drip.sol', 'tune.sol']
5,['heal.t.sol', 'flap.sol', 'drip.sol', 'bite.sol']
4,['heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
5,['heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
5,['heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
4,['heal.t.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
5,['heal.t.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
4,['heal.t.sol', 'drip.sol', 'tune.sol', 'bite.sol']
4,['heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['flap.sol', 'drip.sol', 'frob.t.sol', 'tune.sol']
3,['flap.sol', 'drip.sol', 'frob.t.sol', 'bite.sol']
3,['flap.sol', 'drip.sol', 'tune.sol', 'bite.sol']
3,['flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
2,['drip.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
