similarity,combination
36,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'DummyToken.sol', 'Ledger.sol']
6,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
5,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
24,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
4,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
23,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
23,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
3,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
24,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
23,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
22,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
6,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
7,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
39,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
4,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
39,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
37,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
4,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
40,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
39,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
38,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
4,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
26,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
26,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
25,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
25,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
4,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
10,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
4,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
7,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
5,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
18,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
10,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
14,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
10,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
9,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
9,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
11,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
20,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
10,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
14,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
16,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
11,['Controller.sol', 'Pausable.sol', 'Owned.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
4,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
5,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
20,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
4,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
19,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
19,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
3,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
20,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
21,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
18,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
4,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
19,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
20,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
20,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
19,['Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
4,['Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
22,['Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
27,['Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
20,['Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
22,['Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
22,['Controller.sol', 'Pausable.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
11,['Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
10,['Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
7,['Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
11,['Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
10,['Controller.sol', 'Pausable.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
7,['Controller.sol', 'Pausable.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
4,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
5,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
38,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
3,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
38,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
37,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
3,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
39,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
38,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
36,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
4,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
24,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
24,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
24,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
23,['Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
4,['Controller.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
40,['Controller.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
40,['Controller.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
38,['Controller.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
40,['Controller.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
23,['Controller.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['Controller.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
8,['Controller.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['Controller.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
14,['Controller.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
15,['Controller.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
9,['Controller.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
14,['Controller.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
4,['Controller.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
20,['Controller.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
22,['Controller.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
19,['Controller.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
21,['Controller.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
20,['Controller.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
20,['Controller.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
8,['Controller.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
3,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
3,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
7,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
3,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
7,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
2,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
7,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
12,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
8,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
3,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
7,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
10,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
8,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
10,['Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
3,['Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
8,['Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
10,['Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
7,['Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
10,['Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
2,['Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
9,['Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
7,['Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
9,['Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
9,['Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
6,['Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
3,['Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
8,['Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
7,['Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
7,['Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
7,['Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
10,['Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
8,['Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
