similarity,combination
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'LedgerMock.sol', 'Finalizable.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'LedgerMock.sol', 'EventDefinitions.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'LedgerMock.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'LedgerMock.sol', 'Savings.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'LedgerMock.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'LedgerMock.sol', 'Sale.sol']
8,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'LedgerMock.sol', 'Ledger.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'Sale.sol']
11,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'Ledger.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'EventDefinitions.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'EventDefinitions.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'EventDefinitions.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'EventDefinitions.sol', 'Sale.sol']
9,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'EventDefinitions.sol', 'Ledger.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenMock.sol', 'Savings.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenMock.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenMock.sol', 'Sale.sol']
8,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenMock.sol', 'Ledger.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Savings.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Savings.sol', 'Sale.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Savings.sol', 'Ledger.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'DummyToken.sol', 'Sale.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'DummyToken.sol', 'Ledger.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Sale.sol', 'Ledger.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'ControllerMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'SafeMath.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'DummyMock.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'LedgerMock.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'Finalizable.sol']
3,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'EventDefinitions.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'Sale.sol']
13,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenReceivable.sol', 'Ledger.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'SafeMath.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'DummyMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'LedgerMock.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'Finalizable.sol']
3,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'EventDefinitions.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'Sale.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'ControllerMock.sol', 'Ledger.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'SafeMath.sol', 'DummyMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'SafeMath.sol', 'LedgerMock.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'SafeMath.sol', 'Finalizable.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'SafeMath.sol', 'EventDefinitions.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'SafeMath.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'SafeMath.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'SafeMath.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'SafeMath.sol', 'Sale.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'SafeMath.sol', 'Ledger.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyMock.sol', 'LedgerMock.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyMock.sol', 'Finalizable.sol']
3,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyMock.sol', 'EventDefinitions.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyMock.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyMock.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyMock.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyMock.sol', 'Sale.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyMock.sol', 'Ledger.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'LedgerMock.sol', 'Finalizable.sol']
3,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'LedgerMock.sol', 'EventDefinitions.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'LedgerMock.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'LedgerMock.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'LedgerMock.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'LedgerMock.sol', 'Sale.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'LedgerMock.sol', 'Ledger.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Finalizable.sol', 'EventDefinitions.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Finalizable.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Finalizable.sol', 'Savings.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Finalizable.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Finalizable.sol', 'Sale.sol']
10,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Finalizable.sol', 'Ledger.sol']
3,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'EventDefinitions.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'EventDefinitions.sol', 'Savings.sol']
3,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'EventDefinitions.sol', 'DummyToken.sol']
2,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'EventDefinitions.sol', 'Sale.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'EventDefinitions.sol', 'Ledger.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenMock.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenMock.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenMock.sol', 'Sale.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'TokenMock.sol', 'Ledger.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Savings.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Savings.sol', 'Sale.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Savings.sol', 'Ledger.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyToken.sol', 'Sale.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'DummyToken.sol', 'Ledger.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Receiver.sol', 'Sale.sol', 'Ledger.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'SafeMath.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'DummyMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'LedgerMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'Finalizable.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'EventDefinitions.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'Sale.sol']
13,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'ControllerMock.sol', 'Ledger.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'LedgerMock.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Savings.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Sale.sol']
8,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Ledger.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'DummyMock.sol', 'LedgerMock.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'DummyMock.sol', 'Finalizable.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'DummyMock.sol', 'EventDefinitions.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'DummyMock.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'DummyMock.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'DummyMock.sol', 'DummyToken.sol']
4,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'DummyMock.sol', 'Sale.sol']
13,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'DummyMock.sol', 'Ledger.sol']
6,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'LedgerMock.sol', 'Finalizable.sol']
7,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'LedgerMock.sol', 'EventDefinitions.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'LedgerMock.sol', 'TokenMock.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'LedgerMock.sol', 'Savings.sol']
5,['SavingsMock.sol', 'IToken.sol', 'ControllerEventDefinitions.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'LedgerMock.sol', 'DummyToken.sol']
