similarity,combination
4,['Token223Receiver.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
5,['Token223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'TokenSale.sol']
3,['Token223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
4,['Token223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
3,['Token223Receiver.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol', 'ERC20.sol']
5,['Token223Receiver.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol', 'Token223.sol']
4,['Token223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
10,['Token223Receiver.sol', 'BasicToken.sol', 'TokenSale.sol', 'ERC20.sol']
8,['Token223Receiver.sol', 'BasicToken.sol', 'TokenSale.sol', 'Token223.sol']
5,['Token223Receiver.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
7,['Token223Receiver.sol', 'TokenSale.sol', 'ERC20.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol']
17,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'TokenSale.sol']
15,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token223.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'BasicToken.sol']
1,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'TokenSale.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'ERC20.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'Token223.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'TokenSale.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token223.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'ERC20.sol']
1,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'BasicToken.sol', 'TokenSale.sol']
12,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'BasicToken.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'TokenSale.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'TokenSale.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC20.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'LinkToken.sol']
4,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol']
13,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'BasicToken.sol']
4,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'TokenSale.sol']
9,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
17,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol']
4,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'TokenSale.sol']
15,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
4,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
7,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'TokenSale.sol']
21,['BasicTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'StandardToken.sol', 'TokenSale.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'TokenSale.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC20.sol', 'Token223.sol']
2,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
7,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'TokenSale.sol']
7,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC20.sol']
2,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
2,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
2,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'ERC20.sol']
2,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
2,['BasicTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'ERC223.sol', 'BasicToken.sol', 'TokenSale.sol']
4,['BasicTokenMock.sol', 'ERC223.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'BasicToken.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'ERC223.sol', 'TokenSale.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'ERC223.sol', 'TokenSale.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'ERC223.sol', 'ERC20.sol', 'Token223.sol']
1,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
5,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
7,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
6,['BasicTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'TokenSale.sol']
9,['BasicTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token223.sol']
9,['BasicTokenMock.sol', 'LinkToken.sol', 'TokenSale.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'LinkToken.sol', 'TokenSale.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC20.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
3,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'TokenSale.sol']
4,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'TokenSale.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'TokenSale.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'TokenSale.sol']
3,['BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
10,['BasicTokenMock.sol', 'BasicToken.sol', 'TokenSale.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'BasicToken.sol', 'TokenSale.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'TokenSale.sol', 'ERC20.sol', 'Token223.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'LinkToken.sol']
4,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol']
14,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'BasicToken.sol']
4,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'TokenSale.sol']
10,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC20.sol']
6,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'Token223.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
17,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol']
4,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'TokenSale.sol']
13,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC20.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token223.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
12,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
4,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
7,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
6,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
12,['StandardTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
12,['StandardTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
8,['StandardTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'TokenSale.sol']
21,['StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'ERC20.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'Token223.sol']
6,['StandardTokenMock.sol', 'StandardToken.sol', 'TokenSale.sol', 'ERC20.sol']
5,['StandardTokenMock.sol', 'StandardToken.sol', 'TokenSale.sol', 'Token223.sol']
8,['StandardTokenMock.sol', 'StandardToken.sol', 'ERC20.sol', 'Token223.sol']
2,['StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
3,['StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
7,['StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'BasicToken.sol']
3,['StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'TokenSale.sol']
8,['StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC20.sol']
2,['StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223.sol']
3,['StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
9,['StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
2,['StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
3,['StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'ERC20.sol']
2,['StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223.sol']
8,['StandardTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['StandardTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
3,['StandardTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
2,['StandardTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
8,['StandardTokenMock.sol', 'ERC223.sol', 'BasicToken.sol', 'TokenSale.sol']
4,['StandardTokenMock.sol', 'ERC223.sol', 'BasicToken.sol', 'ERC20.sol']
3,['StandardTokenMock.sol', 'ERC223.sol', 'BasicToken.sol', 'Token223.sol']
5,['StandardTokenMock.sol', 'ERC223.sol', 'TokenSale.sol', 'ERC20.sol']
4,['StandardTokenMock.sol', 'ERC223.sol', 'TokenSale.sol', 'Token223.sol']
5,['StandardTokenMock.sol', 'ERC223.sol', 'ERC20.sol', 'Token223.sol']
1,['StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
5,['StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
3,['StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
7,['StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
3,['StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
6,['StandardTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['StandardTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
6,['StandardTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['StandardTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
4,['StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'TokenSale.sol']
8,['StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
3,['StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token223.sol']
8,['StandardTokenMock.sol', 'LinkToken.sol', 'TokenSale.sol', 'ERC20.sol']
4,['StandardTokenMock.sol', 'LinkToken.sol', 'TokenSale.sol', 'Token223.sol']
8,['StandardTokenMock.sol', 'LinkToken.sol', 'ERC20.sol', 'Token223.sol']
6,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
3,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
4,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'TokenSale.sol']
4,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
3,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
6,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'TokenSale.sol', 'ERC20.sol']
5,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'TokenSale.sol', 'Token223.sol']
7,['StandardTokenMock.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
4,['StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'TokenSale.sol']
3,['StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
3,['StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
7,['StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol', 'ERC20.sol']
4,['StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol', 'Token223.sol']
7,['StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
10,['StandardTokenMock.sol', 'BasicToken.sol', 'TokenSale.sol', 'ERC20.sol']
8,['StandardTokenMock.sol', 'BasicToken.sol', 'TokenSale.sol', 'Token223.sol']
6,['StandardTokenMock.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
6,['StandardTokenMock.sol', 'TokenSale.sol', 'ERC20.sol', 'Token223.sol']
4,['StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
4,['StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
14,['StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'BasicToken.sol']
4,['StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'TokenSale.sol']
10,['StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC20.sol']
5,['StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223.sol']
4,['StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
14,['StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
4,['StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
3,['StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'ERC20.sol']
6,['StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223.sol']
13,['StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
4,['StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
6,['StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
6,['StandardToken.sol', 'ERC223.sol', 'BasicToken.sol', 'TokenSale.sol']
4,['StandardToken.sol', 'ERC223.sol', 'BasicToken.sol', 'ERC20.sol']
8,['StandardToken.sol', 'ERC223.sol', 'BasicToken.sol', 'Token223.sol']
5,['StandardToken.sol', 'ERC223.sol', 'TokenSale.sol', 'ERC20.sol']
5,['StandardToken.sol', 'ERC223.sol', 'TokenSale.sol', 'Token223.sol']
8,['StandardToken.sol', 'ERC223.sol', 'ERC20.sol', 'Token223.sol']
5,['StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
14,['StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
4,['StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
9,['StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
5,['StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
14,['StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
4,['StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
10,['StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
5,['StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
5,['StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol', 'TokenSale.sol']
22,['StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
8,['StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token223.sol']
5,['StandardToken.sol', 'LinkToken.sol', 'TokenSale.sol', 'ERC20.sol']
4,['StandardToken.sol', 'LinkToken.sol', 'TokenSale.sol', 'Token223.sol']
6,['StandardToken.sol', 'LinkToken.sol', 'ERC20.sol', 'Token223.sol']
12,['StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
4,['StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
6,['StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
5,['StandardToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'TokenSale.sol']
4,['StandardToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
7,['StandardToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
4,['StandardToken.sol', 'ERC223Receiver.sol', 'TokenSale.sol', 'ERC20.sol']
5,['StandardToken.sol', 'ERC223Receiver.sol', 'TokenSale.sol', 'Token223.sol']
8,['StandardToken.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
4,['StandardToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'TokenSale.sol']
5,['StandardToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
7,['StandardToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
4,['StandardToken.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol', 'ERC20.sol']
5,['StandardToken.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol', 'Token223.sol']
8,['StandardToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
6,['StandardToken.sol', 'BasicToken.sol', 'TokenSale.sol', 'ERC20.sol']
6,['StandardToken.sol', 'BasicToken.sol', 'TokenSale.sol', 'Token223.sol']
11,['StandardToken.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
7,['StandardToken.sol', 'TokenSale.sol', 'ERC20.sol', 'Token223.sol']
