similarity,combination
14,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
13,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
17,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
25,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
17,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
25,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
20,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
16,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
14,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
15,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
16,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
22,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
16,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
14,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
18,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
18,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
14,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
17,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
7,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
23,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
26,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
15,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
23,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
22,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
15,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
14,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
17,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
27,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
18,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
12,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
16,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
45,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
9,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
5,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
52,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
17,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
22,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
18,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
22,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
41,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
30,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
9,['ERC677Token.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
27,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
15,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
15,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
22,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
22,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
5,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
17,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
17,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
23,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
11,['ERC677Token.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
26,['ERC677Token.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
26,['ERC677Token.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
15,['ERC677Token.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
22,['ERC677Token.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
16,['ERC677Token.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
7,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
11,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
7,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
11,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
7,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
8,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'Token677.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
8,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
7,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
2,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
13,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
19,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
11,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
11,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
14,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'Token677.sol']
2,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
8,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
8,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
15,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
16,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
11,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
25,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
9,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
8,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
15,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
13,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
13,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
4,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
17,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
15,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
15,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
15,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
17,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
14,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
11,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
13,['ERC677Token.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
13,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
13,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
8,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
15,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
18,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
14,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
18,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
8,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
8,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
16,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
18,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
9,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
13,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
2,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
18,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
15,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
14,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
18,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
22,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
9,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
13,['ERC677Token.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
13,['ERC677Token.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
16,['ERC677Token.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
10,['ERC677Token.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
